"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
208503,1551446064455,1.766,2.397,1.7722,-0.03,-0.59,0.41,31,-2,5,8337,16,83,22,41,819,424.0,300,300,60,120.0,239,0,565,250,102,0,0,0,0,0,0,,,,,,,,,,,
208523,1551446064475,1.79,2.407,1.7157,0.06,-0.56,0.45,30,-0,5,8337,16,83,22,41,819,424.0,300,300,60,120.0,239,0,565,250,102,0,0,0,0,0,0,,,,,,,,,,,
208543,1551446064494,1.81,2.431,1.6692,0.09,-0.71,0.6,30,-3,6,8337,16,83,22,41,819,424.0,300,300,60,120.0,239,0,565,250,102,0,0,0,0,0,0,45.846485,5.179472,25.09,724.9,0.059,2,1.43,0,0.0,0.1583,3
208563,1551446064514,1.732,2.417,1.732,0.03,-0.61,0.35,31,-4,7,8378,16,83,22,40,805,433.0,300,300,60,119.0,248,0,563,254,106,0,0,0,0,0,0,,,,,,,,,,,
208583,1551446064534,1.701,2.461,1.7119,-0.01,-0.46,0.51,31,-0,6,8378,16,83,22,40,805,433.0,300,300,60,119.0,248,0,563,254,106,0,0,0,0,0,0,,,,,,,,,,,
208603,1551446064554,1.766,2.411,1.7396,0.1,-0.49,0.3,32,-1,6,8378,16,83,22,40,805,433.0,300,300,60,119.0,248,0,563,254,106,0,0,0,0,0,0,,,,,,,,,,,
208623,1551446064574,1.64,2.354,1.7006,0.15,-0.48,0.07,32,1,7,8378,16,83,22,40,805,433.0,300,300,60,119.0,248,0,563,254,106,0,0,0,0,0,0,,,,,,,,,,,
208643,1551446064595,1.781,2.427,1.6277,0.09,-0.42,0.26,32,-1,6,8378,16,83,22,40,805,433.0,300,300,60,119.0,248,0,563,254,106,0,0,0,0,0,0,45.846489,5.179486,24.96,724.8,0.059,2,1.43,0,0.0,0.16,3
208663,1551446064615,1.662,2.362,1.7471,0.21,-0.58,0.03,32,-2,6,8488,16,83,22,40,767,436.0,300,300,60,120.0,252,0,558,347,108,0,0,0,0,0,0,,,,,,,,,,,
208683,1551446064635,1.532,2.345,1.7672,0.04,-0.55,-0.18,32,-1,6,8488,16,83,22,40,767,436.0,300,300,60,120.0,252,0,558,347,108,0,0,0,0,0,0,,,,,,,,,,,
208703,1551446064655,1.902,2.446,1.7195,-0.05,-0.38,0.04,32,-1,6,8488,16,83,22,40,767,436.0,300,300,60,120.0,252,0,558,347,108,0,0,0,0,0,0,,,,,,,,,,,
208723,1551446064675,1.706,2.329,1.7572,0.15,-0.47,-0.17,32,-0,7,8488,16,83,22,40,767,436.0,300,300,60,120.0,252,0,558,347,108,0,0,0,0,0,0,,,,,,,,,,,
208743,1551446064694,1.574,2.335,1.6956,0.13,-0.61,-0.32,32,3,6,8488,16,83,22,40,767,436.0,300,300,60,120.0,252,0,558,347,108,0,0,0,0,0,0,45.846489,5.1795,25.27,724.7,0.06,2,1.43,0,0.0,0.1617,3
208763,1551446064714,1.735,2.484,1.6654,0.09,-0.57,-0.1,32,1,7,8514,16,83,22,40,743,435.0,300,300,60,120.0,254,0,557,349,111,0,0,0,0,0,0,,,,,,,,,,,
208783,1551446064734,1.63,2.469,1.7924,0.24,-0.61,-0.29,32,-2,7,8514,16,83,22,40,743,435.0,300,300,60,120.0,254,0,557,349,111,0,0,0,0,0,0,,,,,,,,,,,
208803,1551446064754,1.63,2.371,1.7634,0.02,-0.58,-0.46,32,-2,7,8514,16,83,22,40,743,435.0,300,300,60,120.0,254,0,557,349,111,0,0,0,0,0,0,,,,,,,,,,,
208823,1551446064774,1.571,2.437,1.6767,-0.14,-0.47,-0.22,31,-1,7,8514,16,83,22,40,743,435.0,300,300,60,120.0,254,0,557,349,111,0,0,0,0,0,0,,,,,,,,,,,
208843,1551446064794,1.779,2.423,1.6943,0.08,-0.45,-0.17,31,-1,8,8514,16,83,22,40,743,435.0,300,300,60,120.0,254,0,557,349,111,0,0,0,0,0,0,45.846493,5.179514,25.68,724.6,0.061,2,1.43,0,0.0,0.1633,3
208863,1551446064814,1.538,2.388,1.8489,0.14,-0.44,-0.36,30,1,7,8620,16,83,22,40,755,427.0,300,300,60,121.0,263,0,552,353,114,0,0,0,0,0,0,,,,,,,,,,,
208883,1551446064834,1.644,2.402,1.6503,-0.02,-0.58,-0.13,30,2,6,8620,16,83,22,40,755,427.0,300,300,60,121.0,263,0,552,353,114,0,0,0,0,0,0,,,,,,,,,,,
208903,1551446064854,1.743,2.435,1.6051,0.02,-0.59,0.08,29,-1,6,8620,16,83,22,40,755,427.0,300,300,60,121.0,263,0,552,353,114,0,0,0,0,0,0,,,,,,,,,,,
208923,1551446064874,1.644,2.325,1.7044,0.22,-0.68,-0.13,29,-3,7,8620,16,83,22,40,755,427.0,300,300,60,121.0,263,0,552,353,114,0,0,0,0,0,0,,,,,,,,,,,
208943,1551446064894,1.55,2.327,1.7936,0.13,-0.65,-0.32,29,-4,7,8620,16,83,22,40,755,427.0,300,300,60,121.0,263,0,552,353,114,0,0,0,0,0,0,45.846493,5.17953,25.66,724.6,0.061,2,1.43,0,0.0,0.165,3
208963,1551446064914,1.657,2.428,1.7433,-0.08,-0.57,-0.09,27,-4,6,8608,17,83,22,39,734,436.0,300,300,60,120.0,263,0,548,370,115,0,0,0,0,0,0,,,,,,,,,,,
208983,1551446064934,1.967,2.465,1.6893,-0.01,-0.6,0.12,27,-4,6,8608,17,83,22,39,734,436.0,300,300,60,120.0,263,0,548,370,115,0,0,0,0,0,0,,,,,,,,,,,
209003,1551446064954,1.766,2.401,1.7371,0.19,-0.58,-0.1,28,-2,6,8608,17,83,22,39,734,436.0,300,300,60,120.0,263,0,548,370,115,0,0,0,0,0,0,,,,,,,,,,,
209023,1551446064974,1.479,2.352,1.8162,0.21,-0.53,-0.29,28,0,4,8608,17,83,22,39,734,436.0,300,300,60,120.0,263,0,548,370,115,0,0,0,0,0,0,,,,,,,,,,,
209043,1551446064994,1.696,2.362,1.678,-0.01,-0.54,-0.06,27,-0,4,8608,17,83,22,39,734,436.0,300,300,60,120.0,263,0,548,370,115,0,0,0,0,0,0,45.846493,5.17953,25.66,724.6,0.061,2,1.43,0,0.0,0.165,3
209063,1551446065008,1.751,2.461,1.5963,0.0,-0.69,0.14,27,-1,4,8745,17,83,22,39,751,443.0,300,300,60,119.0,275,0,540,374,121,0,0,0,0,0,0,,,,,,,,,,,
209083,1551446065028,1.728,2.451,1.5812,0.19,-0.63,0.32,27,-1,4,8745,17,83,22,39,751,443.0,300,300,60,119.0,275,0,540,374,121,0,0,0,0,0,0,,,,,,,,,,,
209103,1551446065048,1.631,2.393,1.7283,0.37,-0.68,0.09,28,-2,5,8745,17,83,22,39,751,443.0,300,300,60,119.0,275,0,540,374,121,0,0,0,0,0,0,,,,,,,,,,,
209123,1551446065068,1.576,2.379,1.82,0.3,-0.63,-0.12,27,-2,5,8745,17,83,22,39,751,443.0,300,300,60,119.0,275,0,540,374,121,0,0,0,0,0,0,,,,,,,,,,,
209143,1551446065094,1.628,2.43,1.7308,0.07,-0.63,0.05,27,-3,4,8745,17,83,22,39,751,443.0,300,300,60,119.0,275,0,540,374,121,0,0,0,0,0,0,45.846493,5.179559,26.03,724.5,0.063,2,1.43,0,0.0,0.1683,3
209163,1551446065114,1.838,2.428,1.6026,-0.11,-0.63,0.24,27,-4,4,8708,17,83,22,39,726,444.0,300,300,60,121.0,273,0,542,373,123,0,0,0,0,0,0,,,,,,,,,,,
209183,1551446065134,1.686,2.487,1.6905,0.05,-0.71,0.42,28,-3,4,8708,17,83,22,39,726,444.0,300,300,60,121.0,273,0,542,373,123,0,0,0,0,0,0,,,,,,,,,,,
209203,1551446065154,1.8,2.472,1.7245,0.25,-0.61,0.17,29,-0,4,8708,17,83,22,39,726,444.0,300,300,60,121.0,273,0,542,373,123,0,0,0,0,0,0,,,,,,,,,,,
209223,1551446065174,1.513,2.391,1.7911,0.33,-0.65,-0.05,29,1,6,8708,17,83,22,39,726,444.0,300,300,60,121.0,273,0,542,373,123,0,0,0,0,0,0,,,,,,,,,,,
209243,1551446065194,1.642,2.394,1.8125,0.25,-0.55,-0.25,28,2,5,8708,17,83,22,39,726,444.0,300,300,60,121.0,273,0,542,373,123,0,0,0,0,0,0,45.846493,5.179574,26.27,724.4,0.064,2,1.43,0,0.0,0.17,3
209263,1551446065214,1.701,2.401,1.5799,0.06,-0.57,-0.02,28,0,5,8753,17,83,22,39,729,440.0,300,300,60,119.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209283,1551446065234,1.758,2.487,1.5724,0.09,-0.68,0.18,28,0,4,8753,17,83,22,39,729,440.0,300,300,60,119.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209303,1551446065254,1.714,2.539,1.5535,0.24,-0.72,0.36,29,1,3,8753,17,83,22,39,729,440.0,300,300,60,119.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209323,1551446065274,1.694,2.461,1.7157,0.41,-0.71,0.12,29,1,4,8753,17,83,22,39,729,440.0,300,300,60,119.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209343,1551446065294,1.458,2.325,1.781,0.41,-0.73,-0.1,29,1,5,8753,17,83,22,39,729,440.0,300,300,60,119.0,276,0,540,374,124,0,0,0,0,0,0,45.846493,5.17959,26.22,724.4,0.064,2,1.43,0,0.0,0.1717,3
209363,1551446065314,1.712,2.324,1.7949,0.19,-0.67,-0.29,28,0,5,8749,17,83,22,39,740,451.0,300,300,60,122.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209383,1551446065334,1.677,2.335,1.7144,-0.02,-0.68,-0.29,27,-1,5,8749,17,83,22,39,740,451.0,300,300,60,122.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209403,1551446065354,1.65,2.418,1.6855,-0.21,-0.66,-0.06,27,-2,5,8749,17,83,22,39,740,451.0,300,300,60,122.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209423,1551446065374,1.844,2.446,1.6968,-0.16,-0.69,0.14,28,-2,4,8749,17,83,22,39,740,451.0,300,300,60,122.0,276,0,540,374,124,0,0,0,0,0,0,,,,,,,,,,,
209443,1551446065395,1.616,2.472,1.7144,0.06,-0.74,0.33,29,0,4,8749,17,83,22,39,740,451.0,300,300,60,122.0,276,0,540,374,124,0,0,0,0,0,0,45.846489,5.179605,26.41,724.4,0.065,2,1.43,0,0.0,0.1733,3
209463,1551446065415,1.659,2.455,1.7383,0.25,-0.56,0.09,28,3,4,8806,17,83,22,39,726,448.0,300,300,60,122.0,278,0,537,376,124,0,0,0,0,0,0,,,,,,,,,,,
209483,1551446065435,1.434,2.374,1.7521,0.29,-0.59,-0.12,28,4,6,8806,17,83,22,39,726,448.0,300,300,60,122.0,278,0,537,376,124,0,0,0,0,0,0,,,,,,,,,,,
209503,1551446065455,1.497,2.368,1.8125,0.17,-0.52,-0.31,26,4,6,8806,17,83,22,39,726,448.0,300,300,60,122.0,278,0,537,376,124,0,0,0,0,0,0,,,,,,,,,,,
209523,1551446065475,1.611,2.447,1.6189,0.04,-0.53,-0.11,24,3,6,8806,17,83,22,39,726,448.0,300,300,60,122.0,278,0,537,376,124,0,0,0,0,0,0,,,,,,,,,,,
209543,1551446065494,1.526,2.382,1.6302,0.03,-0.67,0.1,23,3,5,8806,17,83,22,39,726,448.0,300,300,60,122.0,278,0,537,376,124,0,0,0,0,0,0,45.846489,5.17962,26.53,724.4,0.066,2,1.43,0,0.0,0.175,3
209563,1551446065514,1.704,2.472,1.5246,0.13,-0.62,0.29,23,3,3,8798,18,83,22,39,746,444.0,300,300,60,120.0,277,0,532,393,124,0,0,0,0,0,0,,,,,,,,,,,
209583,1551446065534,1.577,2.396,1.6403,0.25,-0.61,0.46,22,2,3,8798,18,83,22,39,746,444.0,300,300,60,120.0,277,0,532,393,124,0,0,0,0,0,0,,,,,,,,,,,
209603,1551446065554,1.454,2.376,1.7308,0.38,-0.52,0.21,21,2,3,8798,18,83,22,39,746,444.0,300,300,60,120.0,277,0,532,393,124,0,0,0,0,0,0,,,,,,,,,,,
209623,1551446065574,1.373,2.371,1.7672,0.29,-0.37,-0.02,19,0,4,8798,18,83,22,39,746,444.0,300,300,60,120.0,277,0,532,393,124,0,0,0,0,0,0,,,,,,,,,,,
209643,1551446065593,1.528,2.344,1.8062,0.07,-0.39,-0.22,18,-3,5,8798,18,83,22,39,746,444.0,300,300,60,120.0,277,0,532,393,124,0,0,0,0,0,0,45.846485,5.179635,26.6,724.4,0.067,2,1.43,0,0.0,0.1767,3
209663,1551446065613,1.497,2.374,1.7119,-0.06,-0.37,0.0,17,-2,4,8712,18,83,22,40,724,436.0,300,300,60,121.0,294,0,536,310,131,0,0,0,0,0,0,,,,,,,,,,,
209683,1551446065633,1.706,2.442,1.6943,-0.01,-0.35,0.2,16,-1,2,8712,18,83,22,40,724,436.0,300,300,60,121.0,294,0,536,310,131,0,0,0,0,0,0,,,,,,,,,,,
209703,1551446065653,1.565,2.393,1.7169,0.13,-0.3,0.38,16,1,2,8712,18,83,22,40,724,436.0,300,300,60,121.0,294,0,536,310,131,0,0,0,0,0,0,,,,,,,,,,,
209723,1551446065673,1.488,2.355,1.7559,0.27,-0.15,0.14,16,3,2,8712,18,83,22,40,724,436.0,300,300,60,121.0,294,0,536,310,131,0,0,0,0,0,0,,,,,,,,,,,
209743,1551446065693,1.448,2.362,1.8024,0.29,-0.17,-0.08,15,3,4,8712,18,83,22,40,724,436.0,300,300,60,121.0,294,0,536,310,131,0,0,0,0,0,0,45.846485,5.179649,26.72,724.5,0.067,2,1.43,0,0.0,0.1783,3
209763,1551446065713,1.518,2.358,1.7836,0.24,-0.18,-0.27,14,4,4,8903,19,83,22,40,749,447.0,300,300,60,122.0,290,0,520,412,128,0,0,0,0,0,0,,,,,,,,,,,
209783,1551446065733,1.531,2.402,1.7345,0.09,-0.2,-0.36,13,4,4,8903,19,83,22,40,749,447.0,300,300,60,122.0,290,0,520,412,128,0,0,0,0,0,0,,,,,,,,,,,
209803,1551446065753,1.721,2.428,1.6604,-0.01,-0.38,-0.12,12,5,4,8903,19,83,22,40,749,447.0,300,300,60,122.0,290,0,520,412,128,0,0,0,0,0,0,,,,,,,,,,,
209823,1551446065773,1.716,2.391,1.5975,-0.15,-0.36,0.09,12,4,2,8903,19,83,22,40,749,447.0,300,300,60,122.0,290,0,520,412,128,0,0,0,0,0,0,,,,,,,,,,,
209843,1551446065795,1.669,2.398,1.5246,-0.06,-0.5,0.27,12,4,0,8903,19,83,22,40,749,447.0,300,300,60,122.0,290,0,520,412,128,0,0,0,0,0,0,45.846481,5.179664,26.68,724.5,0.068,2,1.43,0,0.0,0.18,3
209863,1551446065815,1.531,2.394,1.6051,0.11,-0.43,0.44,12,4,-1,8798,19,83,22,40,743,442.0,300,300,60,119.0,313,0,525,411,138,0,0,0,0,0,0,,,,,,,,,,,
209883,1551446065835,1.562,2.401,1.6315,0.3,-0.4,0.2,12,2,0,8798,19,83,22,40,743,442.0,300,300,60,119.0,313,0,525,411,138,0,0,0,0,0,0,,,,,,,,,,,
209903,1551446065855,1.473,2.338,1.7685,0.3,-0.42,-0.03,12,1,2,8798,19,83,22,40,743,442.0,300,300,60,119.0,313,0,525,411,138,0,0,0,0,0,0,,,,,,,,,,,
209923,1551446065875,1.513,2.378,1.7949,0.14,-0.32,-0.23,11,-1,2,8798,19,83,22,40,743,442.0,300,300,60,119.0,313,0,525,411,138,0,0,0,0,0,0,,,,,,,,,,,
209943,1551446065893,1.625,2.398,1.7396,-0.07,-0.4,-0.06,10,-2,3,8798,19,83,22,40,743,442.0,300,300,60,119.0,313,0,525,411,138,0,0,0,0,0,0,45.846478,5.179679,26.65,724.6,0.069,2,1.43,0,0.0,0.1817,3
209963,1551446065913,1.585,2.435,1.7006,-0.13,-0.39,0.15,10,-2,2,8806,20,83,22,41,722,444.0,300,300,60,118.0,305,0,519,426,136,0,0,0,0,0,0,,,,,,,,,,,
209983,1551446065933,1.799,2.422,1.6239,-0.14,-0.42,0.33,10,-1,0,8806,20,83,22,41,722,444.0,300,300,60,118.0,305,0,519,426,136,0,0,0,0,0,0,,,,,,,,,,,
210003,1551446065953,1.552,2.451,1.6566,0.02,-0.38,0.49,11,0,-1,8806,20,83,22,41,722,444.0,300,300,60,118.0,305,0,519,426,136,0,0,0,0,0,0,,,,,,,,,,,
210023,1551446065973,1.488,2.437,1.7634,0.22,-0.2,0.24,11,2,-0,8806,20,83,22,41,722,444.0,300,300,60,118.0,305,0,519,426,136,0,0,0,0,0,0,,,,,,,,,,,
210043,1551446065993,1.414,2.36,1.8049,0.31,-0.16,0.01,11,3,2,8806,20,83,22,41,722,444.0,300,300,60,118.0,305,0,519,426,136,0,0,0,0,0,0,45.846478,5.179679,26.65,724.6,0.069,2,1.43,0,0.0,0.1817,3
210063,1551446066007,1.494,2.316,1.7572,0.26,-0.14,-0.19,11,3,1,8720,20,83,22,41,731,440.0,300,300,60,120.0,318,0,523,344,142,0,0,0,0,0,0,,,,,,,,,,,
210083,1551446066027,1.642,2.401,1.5799,0.13,-0.2,0.03,10,1,2,8720,20,83,22,41,731,440.0,300,300,60,120.0,318,0,523,344,142,0,0,0,0,0,0,,,,,,,,,,,
210103,1551446066047,1.62,2.415,1.5271,0.17,-0.33,0.22,10,1,0,8720,20,83,22,41,731,440.0,300,300,60,120.0,318,0,523,344,142,0,0,0,0,0,0,,,,,,,,,,,
210123,1551446066067,1.647,2.504,1.5309,0.31,-0.38,0.4,10,1,-0,8720,20,83,22,41,731,440.0,300,300,60,120.0,318,0,523,344,142,0,0,0,0,0,0,,,,,,,,,,,
210143,1551446066093,1.546,2.452,1.6176,0.47,-0.35,0.55,10,1,-1,8720,20,83,22,41,731,440.0,300,300,60,120.0,318,0,523,344,142,0,0,0,0,0,0,45.84647,5.179708,26.68,724.6,0.07,2,1.43,0,0.0,0.185,3
210163,1551446066113,1.522,2.48,1.6227,0.6,-0.22,0.3,10,1,-1,8869,20,83,22,41,754,439.0,300,300,60,118.0,320,0,513,348,141,0,0,0,0,0,0,,,,,,,,,,,
210183,1551446066133,1.589,2.442,1.6478,0.6,-0.11,0.06,10,-0,0,8869,20,83,22,41,754,439.0,300,300,60,118.0,320,0,513,348,141,0,0,0,0,0,0,,,,,,,,,,,
210203,1551446066153,1.576,2.423,1.7459,0.51,-0.05,-0.15,9,-5,1,8869,20,83,22,41,754,439.0,300,300,60,118.0,320,0,513,348,141,0,0,0,0,0,0,,,,,,,,,,,
210223,1551446066173,1.474,2.41,1.7685,0.28,-0.08,-0.1,8,-5,0,8869,20,83,22,41,754,439.0,300,300,60,118.0,320,0,513,348,141,0,0,0,0,0,0,,,,,,,,,,,
210243,1551446066195,1.733,2.48,1.6101,0.3,-0.1,0.1,8,-4,-1,8869,20,83,22,41,754,439.0,300,300,60,118.0,320,0,513,348,141,0,0,0,0,0,0,45.846466,5.179722,26.7,724.6,0.071,2,1.43,0,0.0,0.1867,3
210263,1551446066215,1.538,2.36,1.6378,0.48,-0.04,0.12,9,-3,-0,8624,17,83,22,41,734,435.0,300,300,60,121.0,326,0,547,370,141,0,0,0,0,0,0,,,,,,,,,,,
210283,1551446066235,1.51,2.333,1.7056,0.49,-0.01,-0.09,9,-1,-0,8624,17,83,22,41,734,435.0,300,300,60,121.0,326,0,547,370,141,0,0,0,0,0,0,,,,,,,,,,,
210303,1551446066255,1.51,2.393,1.6654,0.36,-0.05,0.11,8,-0,1,8624,17,83,22,41,734,435.0,300,300,60,121.0,326,0,547,370,141,0,0,0,0,0,0,,,,,,,,,,,
210323,1551446066275,1.555,2.441,1.5422,0.4,-0.24,0.3,8,-0,-0,8624,17,83,22,41,734,435.0,300,300,60,121.0,326,0,547,370,141,0,0,0,0,0,0,,,,,,,,,,,
210343,1551446066295,1.63,2.494,1.5008,0.56,-0.12,0.47,8,0,-1,8624,17,83,22,41,734,435.0,300,300,60,121.0,326,0,547,370,141,0,0,0,0,0,0,45.846466,5.179737,26.29,724.6,0.072,2,1.43,0,0.0,0.1883,3
210363,1551446066315,1.556,2.416,1.6717,0.54,-0.13,0.22,9,-1,0,8573,14,83,22,39,777,424.0,300,300,60,120.0,279,0,572,333,122,0,0,0,0,0,0,,,,,,,,,,,
210383,1551446066335,1.405,2.401,1.7911,0.32,-0.13,0.33,9,-1,1,8573,14,83,22,39,777,424.0,300,300,60,120.0,279,0,572,333,122,0,0,0,0,0,0,,,,,,,,,,,
210403,1551446066355,1.543,2.435,1.6239,0.32,-0.04,0.5,8,-0,-0,8573,14,83,22,39,777,424.0,300,300,60,120.0,279,0,572,333,122,0,0,0,0,0,0,,,,,,,,,,,
210423,1551446066375,1.763,2.371,1.6264,0.49,-0.09,0.24,9,-0,1,8573,14,83,22,39,777,424.0,300,300,60,120.0,279,0,572,333,122,0,0,0,0,0,0,,,,,,,,,,,
210443,1551446066395,1.595,2.384,1.6038,0.51,-0.16,0.42,9,1,1,8573,14,83,22,39,777,424.0,300,300,60,120.0,279,0,572,333,122,0,0,0,0,0,0,45.846462,5.17975,25.83,724.6,0.072,2,1.43,0,0.0,0.19,3
210463,1551446066415,1.594,2.402,1.6101,0.35,-0.09,0.19,8,-2,2,8095,3,83,21,32,731,412.0,300,300,60,121.0,225,0,600,303,97,0,0,0,0,0,0,,,,,,,,,,,
210483,1551446066435,1.678,2.392,1.5535,0.52,-0.12,0.37,8,0,1,8095,3,83,21,32,731,412.0,300,300,60,121.0,225,0,600,303,97,0,0,0,0,0,0,,,,,,,,,,,
210503,1551446066455,1.64,2.455,1.5988,0.59,-0.2,0.53,9,3,1,8095,3,83,21,32,731,412.0,300,300,60,121.0,225,0,600,303,97,0,0,0,0,0,0,,,,,,,,,,,
210523,1551446066475,1.63,2.42,1.5309,0.46,-0.22,0.67,9,0,0,8095,3,83,21,32,731,412.0,300,300,60,121.0,225,0,600,303,97,0,0,0,0,0,0,,,,,,,,,,,
210543,1551446066495,1.555,2.404,1.5196,0.44,-0.39,0.74,10,0,0,8095,3,83,21,32,731,412.0,300,300,60,121.0,225,0,600,303,97,0,0,0,0,0,0,45.846455,5.179764,25.47,724.7,0.073,2,1.43,0,0.0,0.1917,3
210563,1551446066515,1.626,2.406,1.5862,0.54,-0.47,0.87,11,1,0,7175,2,83,21,30,763,412.0,300,300,60,119.0,257,0,409,281,110,0,0,0,0,0,0,,,,,,,,,,,
210583,1551446066535,1.713,2.359,1.4832,0.69,-0.43,0.98,11,5,-0,7175,2,83,21,30,763,412.0,300,300,60,119.0,257,0,409,281,110,0,0,0,0,0,0,,,,,,,,,,,
210603,1551446066555,1.572,2.376,1.5209,0.67,-0.35,0.8,11,4,1,7175,2,83,21,30,763,412.0,300,300,60,119.0,257,0,409,281,110,0,0,0,0,0,0,,,,,,,,,,,
210623,1551446066575,1.599,2.396,1.4982,0.44,-0.38,0.52,12,-3,2,7175,2,83,21,30,763,412.0,300,300,60,119.0,257,0,409,281,110,0,0,0,0,0,0,,,,,,,,,,,
210643,1551446066594,1.713,2.427,1.4367,0.36,-0.49,0.63,12,-4,2,7175,2,83,21,30,763,412.0,300,300,60,119.0,257,0,409,281,110,0,0,0,0,0,0,45.846451,5.179777,24.83,724.7,0.074,2,1.43,0,0.0,0.1933,3
210663,1551446066614,1.629,2.466,1.4806,0.37,-0.48,0.77,13,-2,2,7281,1,83,21,30,882,392.0,300,300,60,119.0,183,0,451,307,75,0,0,0,0,0,0,,,,,,,,,,,
210683,1551446066634,1.616,2.44,1.4882,0.54,-0.47,0.89,14,3,-0,7281,1,83,21,30,882,392.0,300,300,60,119.0,183,0,451,307,75,0,0,0,0,0,0,,,,,,,,,,,
210703,1551446066654,1.478,2.389,1.5284,0.69,-0.44,0.99,14,8,-1,7281,1,83,21,30,882,392.0,300,300,60,119.0,183,0,451,307,75,0,0,0,0,0,0,,,,,,,,,,,
210723,1551446066674,1.587,2.374,1.6126,0.65,-0.45,0.69,14,3,0,7281,1,83,21,30,882,392.0,300,300,60,119.0,183,0,451,307,75,0,0,0,0,0,0,,,,,,,,,,,
210743,1551446066692,1.615,2.403,1.6051,0.73,-0.39,0.42,14,-1,1,7281,1,83,21,30,882,392.0,300,300,60,119.0,183,0,451,307,75,0,0,0,0,0,0,45.846447,5.17979,23.63,724.7,0.075,2,1.43,0,0.0,0.195,3
210763,1551446066712,1.492,2.465,1.5548,0.55,-0.42,0.58,14,-2,2,7175,1,83,21,30,942,366.0,300,300,60,118.0,214,0,439,301,84,0,0,0,0,0,0,,,,,,,,,,,
210783,1551446066732,1.54,2.44,1.5309,0.36,-0.41,0.71,14,2,0,7175,1,83,21,30,942,366.0,300,300,60,118.0,214,0,439,301,84,0,0,0,0,0,0,,,,,,,,,,,
210803,1551446066752,1.488,2.384,1.6315,0.51,-0.37,0.84,14,7,-0,7175,1,83,21,30,942,366.0,300,300,60,118.0,214,0,439,301,84,0,0,0,0,0,0,,,,,,,,,,,
210823,1551446066772,1.58,2.367,1.6868,0.66,-0.34,0.68,13,2,1,7175,1,83,21,30,942,366.0,300,300,60,118.0,214,0,439,301,84,0,0,0,0,0,0,,,,,,,,,,,
210843,1551446066792,1.545,2.367,1.5372,0.4,-0.34,0.41,13,-1,2,7175,1,83,21,30,942,366.0,300,300,60,118.0,214,0,439,301,84,0,0,0,0,0,0,45.846447,5.179802,22.47,724.7,0.075,2,1.43,0,0.0,0.1967,3
210863,1551446066812,1.616,2.404,1.629,0.41,-0.33,0.57,13,5,0,6972,1,83,21,31,906,360.0,300,300,60,122.0,220,0,416,290,81,0,0,0,0,0,0,,,,,,,,,,,
210883,1551446066832,1.486,2.381,1.6629,0.57,-0.31,0.49,12,1,2,6972,1,83,21,31,906,360.0,300,300,60,122.0,220,0,416,290,81,0,0,0,0,0,0,,,,,,,,,,,
210903,1551446066852,1.533,2.384,1.5963,0.32,-0.32,0.24,12,2,1,6972,1,83,21,31,906,360.0,300,300,60,122.0,220,0,416,290,81,0,0,0,0,0,0,,,,,,,,,,,
