"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
72104,1558278151770,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72124,1558278151790,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72144,1558278151810,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,116,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72164,1558278151830,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72184,1558278151850,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,661,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72204,1558278151870,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,661,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72224,1558278151890,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,661,0.0,115,104,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72244,1558278151910,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,661,0.0,115,104,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72264,1558278151930,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,661,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72284,1558278151950,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,116,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72304,1558278151970,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,105,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72324,1558278151990,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,105,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72344,1558278152004,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72364,1558278152024,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72384,1558278152044,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72404,1558278152064,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72424,1558278152084,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72444,1558278152109,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72464,1558278152129,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72484,1558278152149,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72504,1558278152169,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72524,1558278152189,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72544,1558278152209,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72564,1558278152229,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72584,1558278152249,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,116,103,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72604,1558278152269,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72624,1558278152289,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72644,1558278152309,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72664,1558278152329,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,116,104,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72684,1558278152349,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72704,1558278152369,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72724,1558278152389,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72744,1558278152409,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72764,1558278152429,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72784,1558278152449,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72804,1558278152469,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72824,1558278152489,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72844,1558278152509,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72864,1558278152529,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72884,1558278152549,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72904,1558278152569,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72924,1558278152589,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72944,1558278152609,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
72964,1558278152629,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,103,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
72984,1558278152649,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73004,1558278152669,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73024,1558278152689,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73044,1558278152709,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73064,1558278152729,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73084,1558278152749,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73104,1558278152769,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73124,1558278152789,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73144,1558278152810,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73164,1558278152830,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73184,1558278152850,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73204,1558278152870,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73224,1558278152890,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73244,1558278152909,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73264,1558278152929,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73284,1558278152949,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,662,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73304,1558278152969,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73324,1558278152989,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73344,1558278153003,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73364,1558278153023,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73384,1558278153043,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73404,1558278153063,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73424,1558278153083,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73444,1558278153108,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73464,1558278153128,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73484,1558278153148,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73504,1558278153168,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73524,1558278153188,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73544,1558278153208,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73564,1558278153228,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73584,1558278153248,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73604,1558278153268,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73624,1558278153288,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73644,1558278153308,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73664,1558278153328,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73684,1558278153348,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73704,1558278153368,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73724,1558278153388,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73744,1558278153408,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73764,1558278153428,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73784,1558278153448,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73804,1558278153468,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73824,1558278153488,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73844,1558278153508,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73864,1558278153528,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73884,1558278153548,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73904,1558278153568,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73924,1558278153588,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73944,1558278153610,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
73964,1558278153630,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
73984,1558278153650,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74004,1558278153670,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74024,1558278153690,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74044,1558278153710,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74064,1558278153730,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74084,1558278153750,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74104,1558278153770,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74124,1558278153790,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74144,1558278153810,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74164,1558278153830,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74184,1558278153850,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74204,1558278153870,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74224,1558278153890,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74244,1558278153910,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74264,1558278153930,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74284,1558278153950,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74304,1558278153970,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,663,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74324,1558278153990,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74344,1558278154004,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74364,1558278154024,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74384,1558278154044,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74404,1558278154064,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74424,1558278154084,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74444,1558278154109,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74464,1558278154129,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74484,1558278154149,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74504,1558278154169,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74524,1558278154189,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74544,1558278154209,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74564,1558278154229,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74584,1558278154249,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74604,1558278154269,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74624,1558278154289,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74644,1558278154309,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74664,1558278154329,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74684,1558278154349,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74704,1558278154369,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74724,1558278154391,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74744,1558278154411,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74764,1558278154431,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74784,1558278154451,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74804,1558278154471,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74824,1558278154491,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74844,1558278154509,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74864,1558278154529,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74884,1558278154549,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74904,1558278154569,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74924,1558278154589,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74944,1558278154609,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
74964,1558278154629,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
74984,1558278154649,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75004,1558278154669,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75024,1558278154689,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75044,1558278154709,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
75064,1558278154729,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75084,1558278154749,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,665,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75104,1558278154769,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75124,1558278154789,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75144,1558278154809,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
75164,1558278154829,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
75184,1558278154849,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,664,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
