SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;L/100K;
774 ;0:14,80 ;6833 ;51 ;97;82;1,498 ;0,0 ;31,3 ;31,5 ;31,1 ;1,000 ;0 ;4,41 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:14,90 ;5901 ;51 ;97;83;1,498 ;0,0 ;31,3 ;31,1 ;31,3 ;1,000 ;0 ;3,90 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:15,00 ;5946 ;59 ;97;87;1,498 ;0,0 ;31,9 ;31,7 ;31,6 ;1,000 ;0 ;3,92 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:15,10 ;6015 ;68 ;97;90;1,498 ;0,0 ;32,8 ;32,3 ;32,2 ;1,000 ;0 ;4,00 ;12,0 ;-1 ;0 ;0 ;0,0;
774 ;0:15,20 ;6167 ;69 ;97;90;1,498 ;0,0 ;33,4 ;32,8 ;32,7 ;1,000 ;0 ;4,12 ;11,8 ;-2 ;0 ;0 ;0,0;
774 ;0:15,30 ;6258 ;69 ;97;90;1,498 ;0,0 ;34,1 ;33,6 ;33,4 ;1,000 ;0 ;4,18 ;12,0 ;-2 ;0 ;0 ;0,0;
774 ;0:15,40 ;6438 ;69 ;97;89;1,400 ;0,0 ;34,8 ;34,3 ;34,2 ;1,000 ;0 ;4,25 ;11,8 ;-1 ;0 ;0 ;0,0;
774 ;0:15,50 ;6567 ;68 ;97;85;1,184 ;0,0 ;35,8 ;35,3 ;35,4 ;1,000 ;0 ;4,38 ;12,0 ;-1 ;0 ;0 ;0,0;
774 ;0:15,60 ;6574 ;34 ;98;51;0,996 ;0,0 ;36,6 ;35,9 ;35,7 ;1,000 ;0 ;4,43 ;11,9 ;-2 ;0 ;0 ;0,0;
774 ;0:15,70 ;6585 ;20 ;98;45;0,909 ;0,0 ;37,1 ;37,0 ;36,8 ;1,000 ;0 ;4,45 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:15,80 ;6660 ;20 ;98;43;0,844 ;0,0 ;37,1 ;37,1 ;36,8 ;1,000 ;0 ;4,61 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:15,90 ;7287 ;19 ;98;39;0,766 ;0,0 ;36,5 ;38,2 ;37,7 ;1,000 ;0 ;4,92 ;11,9 ;3 ;0 ;0 ;0,0;
774 ;0:16,00 ;7261 ;18 ;98;40;0,735 ;0,0 ;36,4 ;36,3 ;36,1 ;1,000 ;0 ;4,82 ;12,1 ;0 ;0 ;0 ;0,0;
774 ;0:16,10 ;6781 ;17 ;98;39;0,742 ;0,0 ;36,7 ;35,9 ;36,1 ;1,000 ;0 ;4,55 ;12,0 ;-2 ;0 ;0 ;0,0;
774 ;0:16,20 ;6390 ;10 ;98;42;0,853 ;0,0 ;36,8 ;37,1 ;36,8 ;1,000 ;0 ;4,23 ;11,7 ;0 ;0 ;0 ;0,0;
774 ;0:16,30 ;6519 ;11 ;98;54;1,343 ;0,0 ;36,8 ;38,5 ;216,9 ;1,000 ;0 ;4,41 ;11,7 ;125 ;0 ;0 ;0,0;
774 ;0:16,40 ;8127 ;48 ;98;77;1,498 ;0,0 ;33,4 ;34,6 ;216,9 ;1,000 ;0 ;5,04 ;11,9 ;139 ;0 ;0 ;0,0;
774 ;0:16,50 ;6434 ;58 ;98;86;1,498 ;0,0 ;33,5 ;34,3 ;33,4 ;1,000 ;0 ;4,20 ;12,0 ;0 ;0 ;0 ;0,0;
774 ;0:16,60 ;6332 ;68 ;99;89;1,498 ;0,0 ;33,7 ;34,1 ;33,6 ;1,000 ;0 ;4,25 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;0:16,70 ;6425 ;68 ;99;89;1,498 ;0,0 ;34,2 ;35,3 ;33,9 ;1,000 ;0 ;4,19 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:16,80 ;6576 ;69 ;99;89;1,498 ;0,0 ;34,8 ;36,0 ;34,3 ;1,000 ;0 ;4,33 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:16,90 ;6686 ;73 ;99;91;1,498 ;0,0 ;35,4 ;36,6 ;34,7 ;1,000 ;0 ;4,31 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;0:17,00 ;6783 ;86 ;99;93;1,498 ;0,0 ;36,3 ;37,3 ;35,2 ;1,000 ;0 ;4,42 ;11,9 ;-1 ;0 ;0 ;0,0;
774 ;0:17,10 ;6965 ;86 ;100;93;1,498 ;0,0 ;36,8 ;39,0 ;35,8 ;1,000 ;0 ;4,46 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:17,20 ;7067 ;85 ;100;93;1,498 ;0,0 ;37,6 ;40,2 ;36,2 ;1,000 ;0 ;4,66 ;11,9 ;-1 ;0 ;0 ;0,0;
774 ;0:17,30 ;7335 ;80 ;100;90;1,498 ;0,0 ;38,0 ;41,2 ;37,8 ;1,000 ;0 ;4,74 ;11,9 ;1 ;0 ;0 ;0,0;
774 ;0:17,40 ;7476 ;68 ;100;85;1,498 ;0,0 ;39,0 ;41,0 ;38,4 ;1,000 ;0 ;4,85 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:17,50 ;7554 ;62 ;100;82;1,498 ;0,0 ;40,5 ;40,4 ;39,6 ;1,000 ;0 ;4,88 ;12,0 ;-1 ;0 ;0 ;0,0;
774 ;0:17,60 ;7719 ;61 ;100;80;1,498 ;0,0 ;41,2 ;41,3 ;41,1 ;1,000 ;0 ;5,11 ;12,0 ;0 ;0 ;0 ;0,0;
774 ;0:17,70 ;7894 ;60 ;100;77;1,492 ;0,0 ;42,9 ;42,2 ;42,0 ;1,000 ;0 ;5,17 ;11,9 ;-2 ;0 ;0 ;0,0;
774 ;0:17,80 ;7968 ;55 ;100;62;1,426 ;0,0 ;44,9 ;41,6 ;44,5 ;1,000 ;0 ;5,23 ;12,0 ;-5 ;0 ;0 ;0,0;
774 ;0:17,90 ;8256 ;34 ;100;39;1,313 ;0,0 ;45,9 ;43,4 ;45,3 ;1,000 ;0 ;5,36 ;11,9 ;-4 ;0 ;0 ;0,0;
774 ;0:18,00 ;8381 ;22 ;100;32;1,198 ;0,0 ;45,7 ;45,0 ;18,6 ;1,000 ;0 ;5,47 ;11,9 ;-44 ;0 ;0 ;0,0;
774 ;0:18,10 ;8381 ;20 ;100;30;1,138 ;0,0 ;45,9 ;45,1 ;9,0 ;1,000 ;0 ;5,50 ;11,9 ;-60 ;0 ;0 ;0,0;
774 ;0:18,20 ;8408 ;20 ;100;30;1,116 ;0,0 ;45,7 ;46,7 ;12,9 ;1,000 ;0 ;5,44 ;11,9 ;-53 ;0 ;0 ;0,0;
774 ;0:18,30 ;8656 ;20 ;100;29;1,095 ;0,0 ;45,3 ;46,8 ;72,2 ;1,000 ;0 ;5,62 ;11,9 ;17 ;0 ;0 ;0,0;
774 ;0:18,40 ;8688 ;20 ;100;28;1,117 ;0,0 ;45,8 ;47,6 ;52,3 ;1,000 ;0 ;5,53 ;11,9 ;6 ;0 ;0 ;0,0;
774 ;0:18,50 ;8765 ;20 ;99;28;1,161 ;0,0 ;45,7 ;48,2 ;4,7 ;1,000 ;0 ;5,56 ;12,0 ;-66 ;0 ;0 ;0,0;
774 ;0:18,60 ;8737 ;20 ;99;28;1,164 ;0,0 ;45,9 ;49,2 ;18,9 ;1,000 ;0 ;5,64 ;12,0 ;-42 ;0 ;0 ;0,0;
774 ;0:18,70 ;8928 ;20 ;99;28;1,152 ;0,0 ;46,3 ;47,6 ;4,8 ;1,000 ;0 ;5,63 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;0:18,80 ;8997 ;20 ;99;28;1,113 ;0,0 ;47,8 ;48,9 ;3,2 ;1,000 ;0 ;5,79 ;11,9 ;-69 ;0 ;0 ;0,0;
774 ;0:18,90 ;8988 ;20 ;99;27;1,082 ;0,0 ;47,9 ;48,5 ;47,2 ;1,000 ;0 ;5,68 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:19,00 ;9071 ;20 ;99;27;1,012 ;0,0 ;48,3 ;48,7 ;19,8 ;1,000 ;0 ;5,85 ;11,9 ;-44 ;0 ;0 ;0,0;
774 ;0:19,10 ;9115 ;20 ;99;27;0,965 ;0,0 ;48,7 ;48,7 ;19,8 ;1,000 ;0 ;5,70 ;11,9 ;-44 ;0 ;0 ;0,0;
774 ;0:19,20 ;9146 ;20 ;99;27;0,933 ;0,0 ;49,2 ;49,0 ;4,4 ;1,000 ;0 ;5,93 ;11,9 ;-68 ;0 ;0 ;0,0;
774 ;0:19,30 ;9222 ;20 ;98;27;0,899 ;0,0 ;49,5 ;49,9 ;20,4 ;1,000 ;0 ;5,80 ;11,9 ;-44 ;0 ;0 ;0,0;
774 ;0:19,40 ;9309 ;21 ;98;27;0,858 ;0,0 ;49,8 ;50,5 ;21,2 ;1,000 ;0 ;5,89 ;11,9 ;-42 ;0 ;0 ;0,0;
774 ;0:19,50 ;9309 ;21 ;98;27;0,835 ;0,0 ;50,0 ;49,7 ;21,2 ;1,000 ;0 ;5,87 ;11,9 ;-43 ;0 ;0 ;0,0;
774 ;0:19,60 ;9464 ;21 ;98;28;0,882 ;0,0 ;50,3 ;50,7 ;2,1 ;1,000 ;0 ;5,93 ;11,9 ;-71 ;0 ;0 ;0,0;
774 ;0:19,70 ;9484 ;21 ;98;30;0,883 ;0,0 ;50,6 ;50,7 ;157,8 ;1,000 ;0 ;6,00 ;11,8 ;52 ;0 ;0 ;0,0;
774 ;0:19,80 ;9488 ;21 ;98;32;0,884 ;0,0 ;51,0 ;51,4 ;81,8 ;1,000 ;0 ;5,92 ;11,8 ;15 ;0 ;0 ;0,0;
774 ;0:19,90 ;9222 ;21 ;98;33;0,903 ;0,0 ;52,3 ;50,7 ;1,8 ;1,000 ;0 ;5,93 ;11,9 ;-73 ;0 ;0 ;0,0;
774 ;0:20,00 ;9328 ;22 ;98;37;1,268 ;0,0 ;53,2 ;54,6 ;5,3 ;1,000 ;0 ;5,82 ;11,9 ;-66 ;0 ;0 ;0,0;
774 ;0:20,10 ;10410 ;26 ;98;46;1,498 ;0,0 ;53,0 ;56,3 ;57,5 ;1,000 ;0 ;6,37 ;11,9 ;6 ;0 ;0 ;0,0;
774 ;0:20,20 ;9946 ;74 ;98;84;1,498 ;0,0 ;52,3 ;53,5 ;7,0 ;1,000 ;0 ;6,04 ;11,9 ;-64 ;0 ;0 ;0,0;
774 ;0:20,30 ;9931 ;100 ;98;86;1,498 ;0,0 ;51,5 ;52,8 ;7,0 ;1,000 ;0 ;6,15 ;11,9 ;-64 ;0 ;0 ;0,0;
774 ;0:20,40 ;9873 ;100 ;97;85;1,498 ;0,0 ;51,3 ;53,4 ;571,4 ;1,000 ;0 ;6,03 ;11,9 ;256 ;0 ;0 ;0,0;
774 ;0:20,50 ;9679 ;100 ;97;86;1,498 ;0,0 ;50,8 ;52,3 ;16,4 ;1,000 ;0 ;6,11 ;11,9 ;-50 ;0 ;0 ;0,0;
774 ;0:20,60 ;9541 ;100 ;97;86;1,498 ;0,0 ;50,1 ;51,2 ;16,4 ;1,000 ;0 ;5,82 ;11,9 ;-49 ;0 ;0 ;0,0;
774 ;0:20,70 ;9635 ;100 ;97;86;1,498 ;0,0 ;49,5 ;50,5 ;19,9 ;1,000 ;0 ;5,99 ;11,9 ;-44 ;0 ;0 ;0,0;
774 ;0:20,80 ;9314 ;99 ;97;87;1,498 ;0,0 ;48,8 ;50,2 ;27,5 ;1,000 ;0 ;5,67 ;11,8 ;-32 ;0 ;0 ;0,0;
774 ;0:20,90 ;9469 ;99 ;97;87;1,498 ;0,0 ;48,1 ;49,8 ;3,7 ;1,000 ;0 ;5,88 ;11,9 ;-68 ;0 ;0 ;0,0;
774 ;0:21,00 ;9097 ;97 ;97;88;1,467 ;0,0 ;48,3 ;49,6 ;571,4 ;1,000 ;0 ;5,71 ;11,9 ;272 ;0 ;0 ;0,0;
774 ;0:21,10 ;9150 ;85 ;97;76;1,449 ;0,0 ;48,4 ;49,9 ;571,4 ;1,000 ;0 ;5,66 ;11,9 ;272 ;0 ;0 ;0,0;
774 ;0:21,20 ;9182 ;59 ;97;67;1,498 ;0,0 ;47,8 ;50,3 ;75,1 ;1,000 ;0 ;5,67 ;12,0 ;18 ;0 ;0 ;0,0;
774 ;0:21,30 ;9254 ;66 ;97;80;1,498 ;0,0 ;46,2 ;48,3 ;6,0 ;1,000 ;0 ;5,58 ;11,9 ;-64 ;0 ;0 ;0,0;
774 ;0:21,40 ;8844 ;100 ;97;88;1,498 ;0,0 ;46,1 ;48,6 ;6,2 ;1,000 ;0 ;5,58 ;12,0 ;-63 ;0 ;0 ;0,0;
774 ;0:21,50 ;8992 ;100 ;97;87;1,498 ;0,0 ;45,7 ;47,9 ;6,2 ;1,000 ;0 ;5,53 ;11,8 ;-63 ;0 ;0 ;0,0;
774 ;0:21,60 ;8765 ;100 ;97;89;1,498 ;0,0 ;45,6 ;47,9 ;2,3 ;1,000 ;0 ;5,43 ;11,9 ;-69 ;0 ;0 ;0,0;
774 ;0:21,70 ;8700 ;100 ;97;89;1,498 ;0,0 ;45,3 ;47,6 ;6,2 ;1,000 ;0 ;5,41 ;11,8 ;-63 ;0 ;0 ;0,0;
774 ;0:21,80 ;8823 ;100 ;97;88;1,498 ;0,0 ;45,4 ;47,2 ;3,7 ;1,000 ;0 ;5,44 ;11,9 ;-68 ;0 ;0 ;0,0;
774 ;0:21,90 ;8840 ;100 ;97;88;1,498 ;0,0 ;44,9 ;47,0 ;3,7 ;1,000 ;0 ;5,48 ;11,9 ;-67 ;0 ;0 ;0,0;
774 ;0:22,00 ;8628 ;100 ;97;89;1,498 ;0,0 ;44,4 ;46,3 ;3,0 ;1,000 ;0 ;5,27 ;11,9 ;-68 ;0 ;0 ;0,0;
774 ;0:22,10 ;8542 ;100 ;97;89;1,498 ;0,0 ;44,3 ;46,2 ;8,4 ;1,000 ;0 ;5,30 ;11,8 ;-59 ;0 ;0 ;0,0;
774 ;0:22,20 ;8438 ;100 ;97;88;1,498 ;0,0 ;43,4 ;45,4 ;44,9 ;1,000 ;0 ;5,20 ;11,9 ;3 ;0 ;0 ;0,0;
774 ;0:22,30 ;8468 ;100 ;97;89;1,498 ;0,0 ;42,9 ;43,9 ;43,5 ;1,000 ;0 ;5,08 ;12,0 ;1 ;0 ;0 ;0,0;
774 ;0:22,40 ;8162 ;100 ;97;89;1,498 ;0,0 ;42,5 ;44,7 ;47,0 ;1,000 ;0 ;5,15 ;11,9 ;6 ;0 ;0 ;0,0;
774 ;0:22,50 ;8476 ;99 ;97;89;1,498 ;0,0 ;42,5 ;43,7 ;42,0 ;1,000 ;0 ;5,16 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;0:22,60 ;8289 ;98 ;97;89;1,498 ;0,0 ;42,6 ;43,1 ;42,3 ;1,000 ;0 ;5,14 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:22,70 ;8106 ;96 ;97;91;1,498 ;0,0 ;42,9 ;43,0 ;42,5 ;1,000 ;0 ;4,71 ;11,8 ;0 ;0 ;0 ;0,0;
774 ;0:22,80 ;7931 ;95 ;97;92;1,498 ;0,0 ;43,2 ;43,6 ;41,7 ;1,000 ;0 ;3,75 ;11,8 ;-2 ;0 ;0 ;0,0;
774 ;0:22,90 ;7722 ;94 ;97;93;1,498 ;0,0 ;43,3 ;45,5 ;37,6 ;1,000 ;0 ;2,64 ;11,8 ;-8 ;0 ;0 ;0,0;
774 ;0:23,00 ;7978 ;79 ;97;73;1,370 ;0,0 ;43,6 ;47,7 ;7,4 ;1,000 ;0 ;5,17 ;11,8 ;-60 ;0 ;0 ;0,0;
774 ;0:23,10 ;8495 ;37 ;97;46;1,103 ;0,0 ;44,0 ;48,2 ;380,9 ;1,000 ;0 ;5,49 ;11,8 ;198 ;0 ;0 ;0,0;
774 ;0:23,20 ;8786 ;36 ;97;39;1,012 ;0,0 ;44,9 ;49,5 ;14,7 ;1,000 ;0 ;5,46 ;11,8 ;-47 ;0 ;0 ;0,0;
774 ;0:23,30 ;8861 ;19 ;97;23;0,984 ;0,0 ;46,6 ;49,2 ;46,1 ;1,000 ;0 ;5,76 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;0:23,40 ;9010 ;15 ;97;22;0,941 ;0,0 ;48,6 ;48,4 ;47,7 ;1,000 ;0 ;5,72 ;11,9 ;-1 ;0 ;0 ;0,0;
774 ;0:23,50 ;9057 ;15 ;97;22;0,903 ;0,0 ;49,4 ;48,7 ;2,1 ;1,000 ;0 ;5,85 ;11,9 ;-72 ;0 ;0 ;0,0;
774 ;0:23,60 ;9182 ;15 ;97;22;0,893 ;0,0 ;50,0 ;49,2 ;2,1 ;1,000 ;0 ;5,75 ;11,9 ;-72 ;0 ;0 ;0,0;
774 ;0:23,70 ;9365 ;15 ;97;24;0,904 ;0,0 ;51,3 ;50,7 ;28,5 ;1,000 ;0 ;6,02 ;11,9 ;-33 ;0 ;0 ;0,0;
774 ;0:23,80 ;9585 ;15 ;97;26;0,893 ;0,0 ;52,6 ;51,2 ;922,1 ;1,000 ;0 ;5,97 ;11,8 ;411 ;0 ;0 ;0,0;
774 ;0:23,90 ;9837 ;15 ;97;26;0,863 ;0,0 ;53,8 ;53,0 ;19,0 ;1,000 ;0 ;6,17 ;11,8 ;-48 ;0 ;0 ;0,0;
774 ;0:24,00 ;10000 ;15 ;97;26;0,881 ;0,0 ;54,9 ;53,2 ;19,0 ;1,000 ;0 ;6,11 ;11,9 ;-49 ;0 ;0 ;0,0;
774 ;0:24,10 ;10262 ;15 ;97;26;0,912 ;0,0 ;56,7 ;54,5 ;30,3 ;1,000 ;0 ;6,31 ;11,8 ;-35 ;0 ;0 ;0,0;
774 ;0:24,20 ;10539 ;15 ;98;26;0,873 ;0,0 ;58,5 ;55,3 ;30,3 ;1,000 ;0 ;6,21 ;11,8 ;-37 ;0 ;0 ;0,0;
774 ;0:24,30 ;10605 ;15 ;98;26;0,899 ;0,0 ;59,9 ;56,4 ;11,4 ;1,000 ;0 ;6,28 ;11,9 ;-62 ;0 ;0 ;0,0;
774 ;0:24,40 ;10599 ;15 ;98;26;0,909 ;0,0 ;61,7 ;56,5 ;32,6 ;1,000 ;0 ;6,25 ;11,9 ;-37 ;0 ;0 ;0,0;
774 ;0:24,50 ;10498 ;15 ;98;26;0,900 ;0,0 ;63,3 ;58,0 ;10,1 ;1,000 ;0 ;6,22 ;11,9 ;-65 ;0 ;0 ;0,0;
774 ;0:24,60 ;10124 ;15 ;98;26;0,907 ;0,0 ;65,8 ;57,5 ;6,0 ;1,000 ;0 ;6,07 ;11,9 ;-71 ;0 ;0 ;0,0;
774 ;0:24,70 ;9984 ;15 ;98;27;0,907 ;0,0 ;68,2 ;53,2 ;5,2 ;1,000 ;0 ;6,23 ;11,8 ;-74 ;0 ;0 ;0,0;
774 ;0:24,80 ;9508 ;15 ;98;26;0,888 ;0,0 ;71,0 ;67,0 ;7,2 ;1,000 ;0 ;5,90 ;11,7 ;-68 ;0 ;0 ;0,0;
774 ;0:24,90 ;9962 ;15 ;98;26;0,898 ;0,0 ;73,7 ;73,2 ;7,2 ;1,000 ;0 ;6,20 ;11,7 ;-67 ;0 ;0 ;0,0;
774 ;0:25,00 ;9904 ;15 ;98;27;1,155 ;0,0 ;74,8 ;72,1 ;35,5 ;1,000 ;0 ;6,16 ;11,7 ;-40 ;0 ;0 ;0,0;
774 ;0:25,10 ;10005 ;15 ;98;27;1,179 ;0,0 ;75,3 ;73,5 ;2704,8 ;1,000 ;0 ;6,26 ;11,7 ;871 ;0 ;0 ;0,0;
774 ;0:25,20 ;10399 ;16 ;98;28;1,068 ;0,0 ;77,6 ;74,0 ;75,3 ;1,000 ;0 ;6,18 ;11,8 ;-4 ;0 ;0 ;0,0;
774 ;0:25,30 ;10445 ;16 ;98;29;0,956 ;0,0 ;79,9 ;77,0 ;75,5 ;1,000 ;0 ;6,24 ;11,9 ;-5 ;0 ;0 ;0,0;
774 ;0:25,40 ;10769 ;17 ;98;29;0,897 ;0,0 ;81,2 ;77,9 ;5,8 ;1,000 ;0 ;6,31 ;11,9 ;-70 ;0 ;0 ;0,0;
774 ;0:25,50 ;10945 ;17 ;98;30;0,874 ;0,0 ;84,2 ;79,0 ;4,4 ;1,000 ;0 ;6,36 ;11,9 ;-72 ;0 ;0 ;0,0;
774 ;0:25,60 ;10806 ;17 ;98;32;0,986 ;0,0 ;86,9 ;84,1 ;20,0 ;1,000 ;0 ;6,35 ;11,9 ;-58 ;0 ;0 ;0,0;
774 ;0:25,70 ;11653 ;21 ;97;41;1,205 ;0,0 ;88,4 ;89,1 ;25,6 ;1,000 ;0 ;6,36 ;11,9 ;-53 ;0 ;0 ;0,0;
774 ;0:25,80 ;12392 ;69 ;97;79;1,209 ;0,0 ;88,5 ;90,6 ;37,8 ;1,000 ;0 ;6,51 ;11,8 ;-42 ;0 ;0 ;0,0;
774 ;0:25,90 ;12319 ;100 ;97;83;1,183 ;0,0 ;88,3 ;89,8 ;200,3 ;1,000 ;0 ;6,47 ;11,8 ;32 ;0 ;0 ;0,0;
774 ;0:26,00 ;12042 ;100 ;97;83;1,151 ;0,0 ;87,4 ;88,3 ;8,7 ;1,000 ;0 ;6,45 ;11,7 ;-67 ;0 ;0 ;0,0;
774 ;0:26,10 ;12011 ;100 ;97;83;0,909 ;0,0 ;86,2 ;88,3 ;5,0 ;1,000 ;0 ;6,43 ;11,8 ;-70 ;0 ;0 ;0,0;
774 ;0:26,20 ;11682 ;100 ;97;83;0,805 ;0,0 ;85,0 ;88,0 ;8,3 ;1,000 ;0 ;6,39 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;0:26,30 ;12073 ;100 ;96;85;0,754 ;0,0 ;83,1 ;84,6 ;215,5 ;1,000 ;0 ;6,39 ;11,8 ;41 ;0 ;0 ;0,0;
774 ;0:26,40 ;11322 ;99 ;96;87;0,709 ;0,0 ;83,2 ;82,9 ;6,0 ;1,000 ;0 ;6,33 ;11,5 ;-69 ;0 ;0 ;0,0;
774 ;0:26,50 ;11356 ;99 ;96;85;0,699 ;0,0 ;83,0 ;83,3 ;10,6 ;1,000 ;0 ;6,27 ;11,7 ;-65 ;0 ;0 ;0,0;
774 ;0:26,60 ;11481 ;98 ;96;84;0,728 ;0,0 ;82,2 ;83,7 ;264,7 ;1,000 ;0 ;6,32 ;11,8 ;56 ;0 ;0 ;0,0;
774 ;0:26,70 ;11154 ;98 ;96;85;0,987 ;0,0 ;80,5 ;82,4 ;21,9 ;1,000 ;0 ;6,30 ;11,6 ;-54 ;0 ;0 ;0,0;
774 ;0:26,80 ;11581 ;97 ;96;83;0,983 ;0,0 ;78,6 ;83,1 ;21,9 ;1,000 ;0 ;6,28 ;11,5 ;-52 ;0 ;0 ;0,0;
774 ;0:26,90 ;10179 ;56 ;96;51;1,190 ;0,0 ;77,8 ;77,5 ;7,8 ;1,000 ;0 ;6,15 ;11,8 ;-67 ;0 ;0 ;0,0;
774 ;0:27,00 ;12191 ;41 ;96;64;1,162 ;0,0 ;74,9 ;84,8 ;37,5 ;1,000 ;0 ;6,42 ;11,7 ;-34 ;0 ;0 ;0,0;
774 ;0:27,10 ;13858 ;99 ;95;84;1,007 ;0,0 ;74,0 ;75,2 ;1,9 ;1,000 ;0 ;6,67 ;11,6 ;-72 ;0 ;0 ;0,0;
774 ;0:27,20 ;13878 ;98 ;95;84;0,928 ;0,0 ;73,6 ;73,9 ;74,3 ;1,000 ;0 ;6,60 ;11,7 ;0 ;0 ;0 ;0,0;
774 ;0:27,30 ;13858 ;97 ;95;83;0,856 ;0,0 ;73,0 ;74,2 ;4,2 ;1,000 ;0 ;6,62 ;11,5 ;-70 ;0 ;0 ;0,0;
774 ;0:27,40 ;13817 ;91 ;95;81;0,931 ;0,0 ;72,0 ;73,9 ;4,2 ;1,000 ;0 ;6,58 ;11,7 ;-70 ;0 ;0 ;0,0;
774 ;0:27,50 ;13636 ;83 ;95;81;0,958 ;0,0 ;70,1 ;73,4 ;14,6 ;1,000 ;0 ;6,52 ;11,7 ;-58 ;0 ;0 ;0,0;
774 ;0:27,60 ;13326 ;100 ;95;83;0,990 ;0,0 ;68,1 ;72,7 ;10,1 ;1,000 ;0 ;6,53 ;11,7 ;-62 ;0 ;0 ;0,0;
774 ;0:27,70 ;12948 ;99 ;95;83;1,032 ;0,0 ;66,5 ;69,2 ;3,8 ;1,000 ;0 ;6,38 ;11,8 ;-69 ;0 ;0 ;0,0;
774 ;0:27,80 ;12626 ;99 ;95;83;1,035 ;0,0 ;64,4 ;67,6 ;22,1 ;1,000 ;0 ;6,38 ;11,9 ;-48 ;0 ;0 ;0,0;
774 ;0:27,90 ;12159 ;98 ;95;82;1,074 ;0,0 ;62,0 ;64,8 ;13,1 ;1,000 ;0 ;6,20 ;11,8 ;-58 ;0 ;0 ;0,0;
774 ;0:28,00 ;11785 ;98 ;95;83;1,113 ;0,0 ;59,6 ;64,0 ;92,4 ;1,000 ;0 ;5,46 ;11,8 ;19 ;0 ;0 ;0,0;
774 ;0:28,10 ;11581 ;97 ;95;83;1,199 ;0,0 ;56,4 ;62,5 ;58,1 ;1,000 ;0 ;3,83 ;11,8 ;4 ;0 ;0 ;0,0;
774 ;0:28,20 ;11207 ;96 ;95;83;1,270 ;0,0 ;53,3 ;60,3 ;88,6 ;1,000 ;0 ;6,20 ;11,8 ;26 ;0 ;0 ;0,0;
774 ;0:28,30 ;11281 ;96 ;95;83;1,376 ;0,0 ;52,1 ;59,2 ;2,4 ;1,000 ;0 ;6,25 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;0:28,40 ;10757 ;95 ;95;84;1,382 ;0,0 ;51,8 ;57,5 ;15,7 ;1,000 ;0 ;6,20 ;11,8 ;-49 ;0 ;0 ;0,0;
774 ;0:28,50 ;10195 ;94 ;95;84;1,212 ;0,0 ;51,8 ;54,8 ;53,8 ;1,000 ;0 ;6,10 ;11,8 ;4 ;0 ;0 ;0,0;
774 ;0:28,60 ;10102 ;80 ;95;74;1,161 ;0,0 ;52,5 ;55,3 ;6,8 ;1,000 ;0 ;6,17 ;11,9 ;-64 ;0 ;0 ;0,0;
774 ;0:28,70 ;9962 ;60 ;96;64;1,219 ;0,0 ;52,1 ;54,0 ;14,8 ;1,000 ;0 ;6,07 ;11,9 ;-52 ;0 ;0 ;0,0;
774 ;0:28,80 ;9989 ;60 ;96;64;1,253 ;0,0 ;51,1 ;51,5 ;6,8 ;1,000 ;0 ;6,08 ;11,9 ;-64 ;0 ;0 ;0,0;
774 ;0:28,90 ;9375 ;59 ;96;67;1,249 ;0,0 ;49,4 ;51,3 ;305,6 ;1,000 ;0 ;5,58 ;11,9 ;132 ;0 ;0 ;0,0;
774 ;0:29,00 ;9106 ;59 ;96;67;1,167 ;0,0 ;46,9 ;48,4 ;94,4 ;1,000 ;0 ;5,33 ;11,9 ;27 ;0 ;0 ;0,0;
774 ;0:29,10 ;9057 ;59 ;96;67;1,173 ;0,0 ;44,3 ;48,1 ;44,8 ;1,000 ;0 ;4,25 ;11,7 ;2 ;0 ;0 ;0,0;
774 ;0:29,20 ;8668 ;58 ;96;68;1,083 ;0,0 ;37,4 ;46,9 ;44,8 ;1,000 ;0 ;4,13 ;11,8 ;21 ;0 ;0 ;0,0;
774 ;0:29,30 ;8652 ;58 ;96;68;1,031 ;0,0 ;38,1 ;46,8 ;46,5 ;1,000 ;0 ;5,17 ;11,8 ;22 ;0 ;0 ;0,0;
